invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue
557030,21446,Unknown,-50,6/16/2011 13:30,0,Guest,United Kingdom,0
C559012,23122,PARTY CHARMS 50 PIECES,-1,7/5/2011 12:50,0.83,17017,United Kingdom,-0.83
576764,16008,check,-1510,11/16/2011 13:10,0,Guest,United Kingdom,0
C544080,22423,REGENCY CAKESTAND 3 TIER,-4,2/15/2011 15:46,10.95,17819,United Kingdom,-43.8
C555935,23076,ICE CREAM SUNDAE LIP GLOSS,-24,6/8/2011 9:14,1.25,12567,France,-30
C572441,POST,POSTAGE,-1,10/24/2011 12:08,20.47,Guest,United Kingdom,-20.47
548682,72789,Unknown,-2,4/1/2011 16:44,0,Guest,United Kingdom,0
C538628,22461,SAVOY ART DECO CLOCK,-1,12/13/2010 13:09,12.75,17231,United Kingdom,-12.75
C544557,22914,BLUE COAT RACK PARIS FASHION,-2,2/21/2011 12:31,4.95,17422,United Kingdom,-9.9
C548460,21868,POTTING SHED TEA MUG,-12,3/31/2011 11:58,1.25,16801,United Kingdom,-15
C563483,22927,GREEN GIANT GARDEN THERMOMETER,-1,8/16/2011 15:59,5.95,14175,United Kingdom,-5.95
C564427,22041,"RECORD FRAME 7"" SINGLE SIZE ",-1,8/25/2011 11:18,2.55,17841,United Kingdom,-2.55
545552,22021,Unknown,-20,3/3/2011 15:11,0,Guest,United Kingdom,0
C580604,AMAZONFEE,AMAZON FEE,-1,12/5/2011 11:35,11586.5,Guest,United Kingdom,-11586.5
C566743,22606,WOODEN SKITTLES GARDEN SET,-1,9/14/2011 14:58,15.95,14299,United Kingdom,-15.95
C539270,85040A,S/4 PINK FLOWER CANDLES IN BOWL,-7,12/16/2010 15:27,1.65,14777,United Kingdom,-11.55
C564845,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,-24,8/30/2011 14:20,0.42,17416,United Kingdom,-10.08
C546783,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,3/17/2011 9:32,3.75,12924,United Kingdom,-3.75
C547851,20727,LUNCH BAG  BLACK SKULL.,-1,3/27/2011 12:08,1.65,16782,United Kingdom,-1.65
C552556,21980,PACK OF 12 RED RETROSPOT TISSUES ,-72,5/10/2011 11:21,0.29,17504,United Kingdom,-20.88
C549786,22233,JIGSAW RABBIT AND BIRDHOUSE,-6,4/12/2011 11:58,1.65,14071,United Kingdom,-9.9
C536820,21843,RED RETROSPOT CAKE STAND,-1,12/2/2010 17:14,10.95,18168,United Kingdom,-10.95
C562961,22852,DOG BOWL VINTAGE CREAM,-1,8/11/2011 10:24,4.25,14305,United Kingdom,-4.25
549346,22033,Unknown,-50,4/8/2011 11:10,0,Guest,United Kingdom,0
C542642,22841,ROUND CAKE TIN VINTAGE GREEN,-2,1/31/2011 11:27,7.95,15827,United Kingdom,-15.9
C569938,22726,ALARM CLOCK BAKELIKE GREEN,-1,10/6/2011 17:55,3.75,14211,United Kingdom,-3.75
C544665,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2/22/2011 14:56,2.95,12852,United Kingdom,-2.95
C570867,21124,SET/10 BLUE POLKADOT PARTY CANDLES,-24,10/12/2011 16:17,1.25,12607,USA,-30
C549666,37448,CERAMIC CAKE DESIGN SPOTTED MUG,-1,4/11/2011 12:17,1.49,13113,United Kingdom,-1.49
C556493,82486,WOOD S/3 CABINET ANT WHITE FINISH,-1,6/12/2011 14:56,8.95,17802,United Kingdom,-8.95
C579912,84949,SILVER HANGING T-LIGHT HOLDER,-11,12/1/2011 8:54,1.45,17044,United Kingdom,-15.95
C548174,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,3/29/2011 14:17,3.75,13662,United Kingdom,-3.75
C580313,22303,COFFEE MUG APPLES DESIGN,-2,12/2/2011 15:10,2.55,12668,Germany,-5.1
C579896,23456,MEDIUM PARLOUR PICTURE FRAME ,-2,12/1/2011 8:27,4.15,13971,United Kingdom,-8.3
C540634,85232B,SET OF 3 BABUSHKA STACKING TINS,-3,1/10/2011 12:02,4.95,13672,United Kingdom,-14.85
C579892,23461,SWEETHEART BIRD HOUSE,-4,12/1/2011 8:23,4.15,13310,United Kingdom,-16.6
C552020,22359,GLASS JAR KINGS CHOICE,-1,5/5/2011 17:47,2.95,18183,United Kingdom,-2.95
540987,17011A,Unknown,-61,1/12/2011 16:15,0,Guest,United Kingdom,0
551429,10002,Unknown,-3,4/28/2011 15:05,0,Guest,United Kingdom,0
C559742,22956,36 FOIL HEART CAKE CASES,-6,7/12/2011 11:11,2.1,14267,United Kingdom,-12.6
C560654,23026,DRAWER KNOB VINTAGE GLASS STAR,-2,7/20/2011 11:40,2.08,16255,United Kingdom,-4.16
571037,20669,Unknown,-25,10/13/2011 12:58,0,Guest,United Kingdom,0
C539983,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-6,12/23/2010 14:49,4.95,15856,United Kingdom,-29.7
C553854,22891,TEA FOR ONE POLKADOT,-1,5/19/2011 13:13,4.25,Guest,United Kingdom,-4.25
C564956,23292,SPACEBOY CHILDRENS CUP,-1,8/31/2011 13:41,1.25,16303,United Kingdom,-1.25
C570552,22207,FRYING PAN UNION FLAG,-72,10/11/2011 11:01,3.75,16029,United Kingdom,-270
C572334,20685,DOORMAT RED RETROSPOT,-10,10/24/2011 10:25,7.08,14607,United Kingdom,-70.8
C572989,23458,DOLLY CABINET 3 DRAWERS ,-1,10/27/2011 10:53,14.95,15786,United Kingdom,-14.95
C566970,22784,LANTERN CREAM GAZEBO ,-3,9/16/2011 8:51,4.95,13993,United Kingdom,-14.85
C576561,22681,FRENCH BLUE METAL DOOR SIGN 6,-1,11/15/2011 13:22,1.06,15311,United Kingdom,-1.06
C569989,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,-18,10/6/2011 20:08,4.15,16839,United Kingdom,-74.7
571013,23306,Unknown,-104,10/13/2011 12:16,0,Guest,United Kingdom,0
C539114,22667,RECIPE BOX RETROSPOT ,-3,12/16/2010 11:24,2.95,12494,France,-8.85
C545848,22776,SWEETHEART CAKESTAND 3 TIER,-3,3/7/2011 13:41,8.5,17672,United Kingdom,-25.5
C566183,20979,36 PENCILS TUBE RED RETROSPOT,-4,9/9/2011 12:59,1.25,14837,United Kingdom,-5
C572445,M,Manual,-1,10/24/2011 12:20,186.21,Guest,United Kingdom,-186.21
C539606,20705,MRS ROBOT SOFT TOY,-1,12/20/2010 14:09,1.95,16145,United Kingdom,-1.95
C548464,22846,BREAD BIN DINER STYLE RED ,-3,3/31/2011 12:14,14.95,13043,United Kingdom,-44.85
576413,17012C,check,-22,11/15/2011 11:21,0,Guest,United Kingdom,0
C540417,22628,PICNIC BOXES SET OF 3 RETROSPOT ,-4,1/7/2011 10:56,4.95,13680,United Kingdom,-19.8
C577398,84978,HANGING HEART JAR T-LIGHT HOLDER,-7,11/18/2011 17:15,1.25,16839,United Kingdom,-8.75
C564903,21906,PHARMACIE FIRST AID TIN,-1,8/31/2011 12:05,6.75,16984,United Kingdom,-6.75
C543050,22637,PIGGY BANK RETROSPOT ,-2,2/3/2011 10:14,2.55,12625,Germany,-5.1
C568412,11001,ASSTD DESIGN RACING CAR PEN,-1,9/27/2011 10:54,1.69,14456,United Kingdom,-1.69
C540243,22316,200 BENDY SKULL STRAWS,-1,1/5/2011 15:32,1.25,12585,Germany,-1.25
542562,84499,Unknown,-1,1/28/2011 14:52,0,Guest,United Kingdom,0
550757,16202B,Unknown,-9,4/20/2011 12:08,0,Guest,United Kingdom,0
C546997,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,-6,3/18/2011 13:32,1.25,12748,United Kingdom,-7.5
C570867,23165,LARGE CERAMIC TOP STORAGE JAR,-12,10/12/2011 16:17,1.65,12607,USA,-19.8
C537860,21066,VINTAGE RED MUG,-12,12/8/2010 16:15,1.25,16252,United Kingdom,-15
C547675,22263,FELT EGG COSY LADYBIRD ,-49,3/24/2011 14:07,0.66,17754,United Kingdom,-32.34
C550013,22892,SET OF SALT AND PEPPER TOADSTOOLS,-1,4/14/2011 10:49,1.25,12982,United Kingdom,-1.25
C578097,23358,HOT STUFF HOT WATER BOTTLE,-36,11/22/2011 17:31,3.29,Guest,United Kingdom,-118.44
C554266,22244,3 HOOK HANGER MAGIC GARDEN,-5,5/23/2011 12:48,1.95,12474,Germany,-9.75
C567690,23254,CHILDRENS CUTLERY DOLLY GIRL ,-1,9/21/2011 17:01,4.15,15810,United Kingdom,-4.15
C551861,22960,JAM MAKING SET WITH JARS,-1,5/4/2011 15:44,4.25,12840,United Kingdom,-4.25
C575161,22960,JAM MAKING SET WITH JARS,-5,11/8/2011 16:25,4.25,15271,United Kingdom,-21.25
554128,84563A,damaged,-4,5/23/2011 9:26,0,Guest,United Kingdom,0
C559743,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,7/12/2011 11:12,2.95,13599,United Kingdom,-2.95
C536812,22588,CARD HOLDER GINGHAM HEART,-192,12/2/2010 16:58,2.1,16546,United Kingdom,-403.2
C542951,22856,ASSORTED EASTER DECORATIONS  BELLS,-2,2/2/2011 11:16,1.25,16985,United Kingdom,-2.5
561254,DCGS0067,ebay,-11,7/26/2011 11:52,0,Guest,United Kingdom,0
C581305,82484,WOOD BLACK BOARD ANT WHITE FINISH,-1,12/8/2011 11:42,7.95,16933,United Kingdom,-7.95
C573864,23168,CLASSIC CAFE SUGAR DISPENSER,-2,11/1/2011 11:55,1.04,15311,United Kingdom,-2.08
C536817,22187,GREEN CHRISTMAS TREE CARD HOLDER,-1,12/2/2010 17:08,4.25,14156,EIRE,-4.25
C560855,23193,BUFFALO BILL TREASURE BOOK BOX,-2,7/21/2011 13:00,2.25,14410,United Kingdom,-4.5
C541656,21528,DAIRY MAID TRADITIONAL TEAPOT ,-1,1/20/2011 12:07,6.95,17315,United Kingdom,-6.95
C566940,22698,PINK REGENCY TEACUP AND SAUCER,-1,9/15/2011 16:13,2.95,14105,United Kingdom,-2.95
C559347,20840,FRENCH FLORAL CUSHION COVER ,-12,7/7/2011 17:22,0.85,18072,United Kingdom,-10.2
C547198,22227,HANGING HEART MIRROR DECORATION ,-1,3/21/2011 12:50,0.65,14606,United Kingdom,-0.65
C553032,22631,CIRCUS PARADE LUNCH BOX ,-3,5/12/2011 19:44,1.95,13320,United Kingdom,-5.85
C550181,21243,PINK  POLKADOT PLATE ,-8,4/14/2011 17:43,1.69,13069,United Kingdom,-13.52
C553029,20821,GOLDIE LOOKING MIRROR,-6,5/12/2011 19:41,4.95,14201,United Kingdom,-29.7
C580805,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,12/6/2011 11:23,2.95,16764,United Kingdom,-2.95
C569973,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-3,10/6/2011 19:23,2.95,12703,Germany,-8.85
C565085,23079,TOADSTOOL BEDSIDE LIGHT ,-2,9/1/2011 9:40,8.95,12474,Germany,-17.9
C557043,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,-1,6/16/2011 14:33,0.83,14245,United Kingdom,-0.83
C539576,15056BL,EDWARDIAN PARASOL BLACK,-6,12/20/2010 12:25,5.95,14911,EIRE,-35.7
C574057,23028,DRAWER KNOB CRACKLE GLAZE BLUE,-1,11/2/2011 14:10,1.65,14102,United Kingdom,-1.65
C567355,22960,JAM MAKING SET WITH JARS,-1,9/19/2011 16:16,4.25,15764,United Kingdom,-4.25
C540783,84029E,RED WOOLLY HOTTIE WHITE HEART.,-8,1/11/2011 11:38,3.75,17629,United Kingdom,-30
C547858,23178,JAM CLOCK MAGNET,-1,3/27/2011 12:16,2.89,14911,EIRE,-2.89
551019,22467,wrong code?,-100,4/26/2011 11:19,0,Guest,United Kingdom,0
C575064,22212,FOUR HOOK  WHITE LOVEBIRDS,-1,11/8/2011 12:39,2.1,12472,Germany,-2.1
C549530,22231,JIGSAW TREE WITH BIRDHOUSE,-4,4/8/2011 17:03,1.45,13863,United Kingdom,-5.8
C566754,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,-1,9/14/2011 15:49,1.65,18158,United Kingdom,-1.65
543266,82095,Unknown,-5,2/4/2011 17:24,0,Guest,United Kingdom,0
C544034,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,-1,2/15/2011 11:28,4.25,14701,United Kingdom,-4.25
C569959,22197,POPCORN HOLDER,-3,10/6/2011 18:39,0.85,13983,United Kingdom,-2.55
C540555,21527,RED RETROSPOT TRADITIONAL TEAPOT ,-1,1/10/2011 9:56,7.95,16279,United Kingdom,-7.95
C573765,23494,VINTAGE DOILY DELUXE SEWING KIT ,-2,11/1/2011 9:57,5.95,18226,United Kingdom,-11.9
C579945,22197,POPCORN HOLDER,-1,12/1/2011 10:41,0.85,15993,United Kingdom,-0.85
C569891,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,10/6/2011 15:46,4.95,13924,United Kingdom,-9.9
C562116,21931,JUMBO STORAGE BAG SUKI,-1,8/2/2011 16:19,2.08,15810,United Kingdom,-2.08
C551015,21218,RED SPOTTY BISCUIT TIN,-10,4/26/2011 11:06,3.25,12753,Japan,-32.5
C570221,84992,72 SWEETHEART FAIRY CAKE CASES,-10,10/9/2011 12:56,0.55,13113,United Kingdom,-5.5
C568677,23290,SPACEBOY CHILDRENS BOWL,-2,9/28/2011 14:04,1.25,12619,Germany,-2.5
C560556,22364,GLASS JAR DIGESTIVE BISCUITS,-4,7/19/2011 13:04,2.95,13089,United Kingdom,-11.8
C573321,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,10/30/2011 10:35,1.95,14546,United Kingdom,-1.95
C574922,23159,SET OF 5 PANCAKE DAY MAGNETS,-12,11/7/2011 16:39,2.08,15502,United Kingdom,-24.96
568089,22245,Unknown,-37,9/23/2011 14:41,0,Guest,United Kingdom,0
C571196,23222,CHRISTMAS TREE HANGING GOLD,-12,10/14/2011 12:02,0.83,Guest,United Kingdom,-9.96
C570867,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,-6,10/12/2011 16:17,2.95,12607,USA,-17.7
C552704,20728,LUNCH BAG CARS BLUE,-2,5/10/2011 16:05,1.45,13098,United Kingdom,-2.9
558034,20658,Unknown,-78,6/24/2011 12:17,0,Guest,United Kingdom,0
C569995,22960,JAM MAKING SET WITH JARS,-12,10/6/2011 20:36,3.75,14557,United Kingdom,-45
C571543,23169,CLASSIC GLASS COOKIE JAR,-6,10/17/2011 16:53,4.15,17677,United Kingdom,-24.9
C540382,84949,SILVER HANGING T-LIGHT HOLDER,-1,1/6/2011 17:38,1.65,12957,United Kingdom,-1.65
C569655,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,-1,10/5/2011 12:58,2.1,14534,United Kingdom,-2.1
C564711,21531,RED RETROSPOT SUGAR JAM BOWL,-1,8/28/2011 10:31,2.55,16768,United Kingdom,-2.55
C548995,22356,CHARLOTTE BAG PINK POLKADOT,-1,4/5/2011 14:08,0.85,17841,United Kingdom,-0.85
540369,47591D,Unknown,-201,1/6/2011 16:20,0,Guest,United Kingdom,0
C566467,23321,SMALL WHITE HEART OF WICKER,-5,9/12/2011 18:04,1.65,14688,United Kingdom,-8.25
548339,21827,Unknown,-42,3/30/2011 14:08,0,Guest,United Kingdom,0
C538362,21212,PACK OF 72 RETROSPOT CAKE CASES,-30,12/10/2010 17:05,0.55,15179,United Kingdom,-16.5
576419,85036B,check,-23,11/15/2011 11:23,0,Guest,United Kingdom,0
547700,21147,Unknown,-105,3/24/2011 16:39,0,Guest,United Kingdom,0
C554872,85099B,JUMBO BAG RED RETROSPOT,-1,5/27/2011 10:59,2.08,16341,United Kingdom,-2.08
C569114,23170,REGENCY TEA PLATE ROSES ,-1,9/30/2011 12:50,1.65,14911,EIRE,-1.65
548369,84683,Unknown,-6,3/30/2011 16:00,0,Guest,United Kingdom,0
C577149,23323,WHITE WICKER STAR ,-1,11/18/2011 9:44,2.1,17034,United Kingdom,-2.1
C545884,M,Manual,-1,3/7/2011 15:49,537.83,Guest,United Kingdom,-537.83
C542400,22183,CAKE STAND VICTORIAN FILIGREE MED,-1,1/27/2011 15:49,5.95,15189,United Kingdom,-5.95
C552546,22087,PAPER BUNTING WHITE LACE,-11,5/10/2011 10:33,2.95,13767,United Kingdom,-32.45
C580966,23103,JINGLE BELL HEART DECORATION,-24,12/6/2011 14:52,1.65,16554,United Kingdom,-39.6
C537024,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,-36,12/3/2010 16:21,2.1,13941,United Kingdom,-75.6
C537832,22073,RED RETROSPOT STORAGE JAR,-2,12/8/2010 14:52,3.75,16858,United Kingdom,-7.5
C551511,84818,DANISH ROSE PHOTO FRAME,-6,4/28/2011 19:49,2.55,14311,United Kingdom,-15.3
C575940,23265,SET OF 3 WOODEN TREE DECORATIONS,-14,11/13/2011 11:38,1.25,17838,United Kingdom,-17.5
C543551,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,-76,2/10/2011 10:00,7.65,16716,United Kingdom,-581.4
C569387,23284,DOORMAT KEEP CALM AND COME IN,-200,10/3/2011 16:49,7.08,14031,United Kingdom,-1416
C546886,84461,12 PINK HEN+CHICKS IN BASKET,-6,3/17/2011 18:13,2.55,12520,Germany,-15.3
C558712,21735,TWO DOOR CURIO CABINET,-1,7/1/2011 13:06,12.75,17338,United Kingdom,-12.75
C578991,20981,12 PENCILS TALL TUBE WOODLAND,-1,11/27/2011 15:31,0.85,15555,United Kingdom,-0.85
C540792,22725,ALARM CLOCK BAKELIKE CHOCOLATE,-1,1/11/2011 11:50,3.75,16203,United Kingdom,-3.75
C546901,22232,JIGSAW TOADSTOOLS 3 PIECE,-8,3/17/2011 18:29,1.65,14112,United Kingdom,-13.2
C575082,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,11/8/2011 13:30,4.95,12613,Germany,-4.95
C580313,22649,STRAWBERRY FAIRY CAKE TEAPOT,-3,12/2/2011 15:10,4.95,12668,Germany,-14.85
C544557,22912,YELLOW COAT RACK PARIS FASHION,-4,2/21/2011 12:31,4.95,17422,United Kingdom,-19.8
549167,84846A,Unknown,-8,4/6/2011 17:24,0,Guest,United Kingdom,0
C580954,22333,RETROSPOT PARTY BAG + STICKER SET,-32,12/6/2011 14:19,1.65,12967,United Kingdom,-52.8
C540841,22217,T-LIGHT HOLDER HANGING LACE,-40,1/11/2011 16:14,1.25,15602,United Kingdom,-50
C554790,22961,JAM MAKING SET PRINTED,-4,5/26/2011 12:10,1.45,14911,EIRE,-5.8
C544570,22625,RED KITCHEN SCALES,-2,2/21/2011 12:59,8.5,12471,Germany,-17
C540400,21260,FIRST AID TIN,-3,1/7/2011 9:25,3.25,16150,United Kingdom,-9.75
C558698,23205,CHARLOTTE BAG VINTAGE ALPHABET ,-1,7/1/2011 12:11,0.85,16746,United Kingdom,-0.85
563704,37342,Unknown,-66,8/18/2011 14:03,0,Guest,United Kingdom,0
C576231,22568,FELTCRAFT CUSHION OWL,-2,11/14/2011 13:24,3.75,14868,United Kingdom,-7.5
C578367,22759,SET OF 3 NOTEBOOKS IN PARCEL,-12,11/24/2011 11:00,1.65,14640,United Kingdom,-19.8
C580832,21731,RED TOADSTOOL LED NIGHT LIGHT,-2,12/6/2011 11:40,1.45,12753,Japan,-2.9
C561229,22784,LANTERN CREAM GAZEBO ,-1,7/26/2011 10:18,4.95,17096,United Kingdom,-4.95
C540781,22767,TRIPLE PHOTO FRAME CORNICE ,-1,1/11/2011 11:22,9.95,16875,United Kingdom,-9.95
C572449,23393,HOME SWEET HOME CUSHION COVER ,-2,10/24/2011 12:34,3.75,14428,United Kingdom,-7.5
C540007,21055,TOOL BOX SOFT TOY ,-6,1/4/2011 11:08,8.95,15379,United Kingdom,-53.7
C555879,15056BL,EDWARDIAN PARASOL BLACK,-1,6/7/2011 15:31,4.95,14292,United Kingdom,-4.95
C576561,21530,DAIRY MAID TOASTRACK,-1,11/15/2011 13:22,0.79,15311,United Kingdom,-0.79
C570853,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,-40,10/12/2011 14:54,2.55,15473,United Kingdom,-102
C537860,79066K,RETRO MOD TRAY,-10,12/8/2010 16:15,0.85,16252,United Kingdom,-8.5
C549899,84949,SILVER HANGING T-LIGHT HOLDER,-7,4/12/2011 16:07,1.65,14961,United Kingdom,-11.55
C548356,21383,PACK OF 12 STICKY BUNNIES,-2,3/30/2011 15:12,0.65,12472,Germany,-1.3
C553880,21231,SWEETHEART CERAMIC TRINKET BOX,-24,5/19/2011 15:23,1.25,13762,United Kingdom,-30
C570658,82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,-3,10/11/2011 14:14,1.25,16120,United Kingdom,-3.75
C539057,21906,PHARMACIE FIRST AID TIN,-11,12/15/2010 16:40,6.75,18230,United Kingdom,-74.25
537014,21040,Unknown,-20,12/3/2010 15:40,0,Guest,United Kingdom,0
C561232,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,7/26/2011 10:21,2.95,16133,United Kingdom,-2.95
C572398,M,Manual,-1,10/24/2011 11:55,162.2,Guest,United Kingdom,-162.2
C543643,21642,ASSORTED TUTTI FRUTTI PEN,-5,2/10/2011 17:44,0.85,16161,United Kingdom,-4.25
562785,21033,Unknown,-455,8/9/2011 13:32,0,Guest,United Kingdom,0
C563605,22457,NATURAL SLATE HEART CHALKBOARD ,-1,8/18/2011 6:29,2.95,14112,United Kingdom,-2.95
C578377,22924,FRIDGE MAGNETS LA VIE EN ROSE,-120,11/24/2011 11:44,0.72,14277,France,-86.4
C553906,22342,HOME GARLAND PAINTED ZINC ,-12,5/19/2011 18:13,1.65,16554,United Kingdom,-19.8
C560643,22461,SAVOY ART DECO CLOCK,-1,7/20/2011 11:09,3.95,17866,United Kingdom,-3.95
C578832,22614,PACK OF 12 SPACEBOY TISSUES,-2,11/25/2011 15:18,0.39,13069,United Kingdom,-0.78
C576925,21670,BLUE SPOT CERAMIC DRAWER KNOB,-6,11/17/2011 10:54,1.45,14102,United Kingdom,-8.7
C555014,22501,PICNIC BASKET WICKER LARGE,-52,5/31/2011 10:45,8.5,13113,United Kingdom,-442
C548972,22457,NATURAL SLATE HEART CHALKBOARD ,-6,4/5/2011 11:42,2.95,15674,United Kingdom,-17.7
C570290,21175,GIN + TONIC DIET METAL SIGN,-12,10/10/2011 11:54,2.55,14665,United Kingdom,-30.6
C577381,22362,GLASS JAR PEACOCK BATH SALTS,-1,11/18/2011 16:24,2.95,15297,United Kingdom,-2.95
C546889,22258,FELT FARM ANIMAL RABBIT,-6,3/17/2011 18:16,1.25,13971,United Kingdom,-7.5
C562620,22801,ANTIQUE GLASS PEDESTAL BOWL,-1,8/8/2011 12:34,3.75,13089,United Kingdom,-3.75
C572022,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,10/20/2011 10:58,4.95,16474,United Kingdom,-9.9
C538749,22776,SWEETHEART CAKESTAND 3 TIER,-1,12/14/2010 11:28,9.95,15713,United Kingdom,-9.95
C548460,48188,DOORMAT WELCOME PUPPIES,-2,3/31/2011 11:58,7.95,16801,United Kingdom,-15.9
C570556,22273,FELTCRAFT DOLL MOLLY,-720,10/11/2011 11:10,2.55,16029,United Kingdom,-1836
C538642,21658,GLASS  BEURRE DISH,-1,12/13/2010 14:37,3.95,12476,Germany,-3.95
C573148,23462,ROCOCO WALL MIRROR WHITE,-1,10/27/2011 19:16,19.95,15469,United Kingdom,-19.95
C556643,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,-2,6/13/2011 15:48,3.29,17841,United Kingdom,-6.58
C568584,23071,MARIE ANTOINETTE TRINKET BOX GOLD,-1,9/28/2011 10:13,12.5,15706,United Kingdom,-12.5
C564183,POST,POSTAGE,-1,8/23/2011 15:04,14.95,Guest,United Kingdom,-14.95
578527,21819,check,-14,11/24/2011 14:24,0,Guest,United Kingdom,0
C555239,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,6/1/2011 13:00,3.95,15039,United Kingdom,-3.95
C551512,23156,SET OF 5 MINI GROCERY MAGNETS,-12,4/28/2011 19:51,2.08,14032,United Kingdom,-24.96
C575980,22972,CHILDREN'S SPACEBOY MUG,-1,11/13/2011 13:39,1.65,12867,United Kingdom,-1.65
C552556,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,5/10/2011 11:21,3.95,17504,United Kingdom,-15.8
C558095,23210,WHITE ROCKING HORSE HAND PAINTED,-144,6/26/2011 13:13,1.04,15046,United Kingdom,-149.76
C577513,22751,FELTCRAFT PRINCESS OLIVIA DOLL,-2,11/20/2011 12:59,3.75,18110,United Kingdom,-7.5
C557663,21984,PACK OF 12 PINK PAISLEY TISSUES ,-36,6/21/2011 17:59,0.29,Guest,EIRE,-10.44
C561596,22464,HANGING METAL HEART LANTERN,-1,7/28/2011 11:23,1.65,16558,United Kingdom,-1.65
C579929,72741,GRAND CHOCOLATECANDLE,-3,12/1/2011 9:34,1.45,17828,Malta,-4.35
C569909,22169,FAMILY ALBUM WHITE PICTURE FRAME,-1,10/6/2011 16:43,8.5,17611,United Kingdom,-8.5
C553558,21452,TOADSTOOL MONEY BOX,-6,5/17/2011 17:11,2.95,14112,United Kingdom,-17.7
C565848,47566,PARTY BUNTING,-1,9/7/2011 12:48,4.95,14606,United Kingdom,-4.95
C551167,82483,WOOD 2 DRAWER CABINET WHITE FINISH,-1,4/26/2011 16:02,6.95,14211,United Kingdom,-6.95
C547232,22424,ENAMEL BREAD BIN CREAM,-1,3/21/2011 16:15,12.75,12994,United Kingdom,-12.75
C556643,21452,TOADSTOOL MONEY BOX,-1,6/13/2011 15:48,2.95,17841,United Kingdom,-2.95
C565237,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,9/2/2011 9:47,4.95,14299,United Kingdom,-4.95
C570867,22974,CHILDRENS DOLLY GIRL MUG,-12,10/12/2011 16:17,1.65,12607,USA,-19.8
C570447,72802A,ROSE SCENT CANDLE IN JEWELLED BOX,-1,10/10/2011 14:50,4.25,16791,United Kingdom,-4.25
C540535,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,1/9/2011 14:17,1.25,15005,United Kingdom,-2.5
556963,35965,found some more on shelf,-9,6/16/2011 9:40,0,Guest,United Kingdom,0
546025,85172,?sold as sets?,-600,3/8/2011 17:31,0,Guest,United Kingdom,0
C569994,22727,ALARM CLOCK BAKELIKE RED ,-20,10/6/2011 20:33,3.75,15606,United Kingdom,-75
C546997,22992,REVOLVER WOODEN RULER ,-6,3/18/2011 13:32,1.95,12748,United Kingdom,-11.7
C572343,22106,MIRROR MOSAIC HURRICANE LAMP ,-120,10/24/2011 10:40,1.25,14607,United Kingdom,-150
C536391,21484,CHICK GREY HOT WATER BOTTLE,-12,12/1/2010 10:24,3.45,17548,United Kingdom,-41.4
C548460,22413,METAL SIGN TAKE IT OR LEAVE IT ,-6,3/31/2011 11:58,2.95,16801,United Kingdom,-17.7
C566785,21232,STRAWBERRY CERAMIC TRINKET BOX,-2,9/15/2011 10:28,1.25,17071,United Kingdom,-2.5
C570556,20969,RED FLORAL FELTCRAFT SHOULDER BAG,-144,10/11/2011 11:10,3.39,16029,United Kingdom,-488.16
C572470,M,Manual,-1,10/24/2011 13:32,233.25,Guest,United Kingdom,-233.25
C578368,22866,HAND WARMER SCOTTY DOG DESIGN,-96,11/24/2011 11:05,1.85,16191,United Kingdom,-177.6
C560654,23147,SINGLE ANTIQUE ROSE HOOK IVORY,-1,7/20/2011 11:40,1.45,16255,United Kingdom,-1.45
C548857,21313,GLASS HEART T-LIGHT HOLDER ,-1,4/4/2011 13:28,0.64,15311,United Kingdom,-0.64
C540535,85023C,PINK LARGE JEWELED PHOTOFRAME,-1,1/9/2011 14:17,2.55,15005,United Kingdom,-2.55
